10:07:22.647 [restartedMain] INFO  m.w.n.NoteBlogV4Application - Starting NoteBlogV4Application on Wangzejun with PID 22668 (E:\git_newportal_workspace\noteblogv4\target\classes started by wangzejun in E:\git_newportal_workspace\noteblogv4) 
10:10:33.116 [restartedMain] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[me.wuwenbin.noteblogv4.dao.mapper]' package. Please check your configuration. 
10:10:33.307 [restartedMain] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[me.wuwenbin.noteblogv4]' package. Please check your configuration. 
10:10:34.319 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$528cf555] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
10:10:34.486 [restartedMain] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Unable to start web server; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'servletContainer' defined in class path resource [me/wuwenbin/noteblogv4/config/configuration/SSLConfig.class]: Initialization of bean failed; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'webMvcConfig' defined in file [E:\git_newportal_workspace\noteblogv4\target\classes\me\wuwenbin\noteblogv4\config\configuration\WebMvcConfig.class]: Unsatisfied dependency expressed through constructor parameter 2; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'paramServiceImpl' defined in file [E:\git_newportal_workspace\noteblogv4\target\classes\me\wuwenbin\noteblogv4\service\param\ParamServiceImpl.class]: Unsatisfied dependency expressed through constructor parameter 0; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'paramRepository': Cannot create inner bean '(inner bean)#673c7501' of type [org.springframework.orm.jpa.SharedEntityManagerCreator] while setting bean property 'entityManager'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name '(inner bean)#673c7501': Cannot resolve reference to bean 'entityManagerFactory' while setting constructor argument; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration': Unsatisfied dependency expressed through constructor parameter 0; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'dataSource' defined in class path resource [me/wuwenbin/noteblogv4/config/configuration/DataSourceConfig.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [javax.sql.DataSource]: Factory method 'dataSource' threw exception; nested exception is java.lang.Error: Unresolved compilation problem: 
	log cannot be resolved
 
10:10:34.499 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled. 
10:15:25.094 [restartedMain] INFO  m.w.n.NoteBlogV4Application - Starting NoteBlogV4Application on Wangzejun with PID 23624 (E:\git_newportal_workspace\noteblogv4\target\classes started by wangzejun in E:\git_newportal_workspace\noteblogv4) 
10:15:25.097 [restartedMain] INFO  m.w.n.NoteBlogV4Application - The following profiles are active: noteblogv4 
10:15:25.173 [restartedMain] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@46fe139d: startup date [Tue Oct 15 10:15:25 CST 2019]; root of context hierarchy 
10:15:26.215 [restartedMain] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[me.wuwenbin.noteblogv4.dao.mapper]' package. Please check your configuration. 
10:15:26.410 [restartedMain] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[me.wuwenbin.noteblogv4]' package. Please check your configuration. 
10:15:27.400 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$55fd631b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
10:15:27.913 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default' 
10:15:27.935 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...] 
10:15:28.033 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.17.Final} 
10:15:28.035 [restartedMain] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found 
10:15:28.091 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final} 
10:15:28.453 [restartedMain] INFO  c.a.druid.pool.DruidDataSource - {dataSource-1} inited 
10:15:28.699 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: me.wuwenbin.noteblogv4.config.configuration.LocalMySQL57InnoDBDialect 
10:15:29.459 [restartedMain] WARN  org.hibernate.id.UUIDHexGenerator - HHH000409: Using org.hibernate.id.UUIDHexGenerator which does not generate IETF RFC 4122 compliant UUID values; consider using org.hibernate.id.UUIDGenerator instead 
10:15:30.291 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default' 
10:15:30.730 [restartedMain] INFO  o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory 
10:15:31.423 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8089 (http) 
10:15:31.458 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat] 
10:15:31.459 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.31 
10:15:31.471 [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_121\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:/Program Files/Java/jdk1.8.0_121/bin/../jre/bin/server;C:/Program Files/Java/jdk1.8.0_121/bin/../jre/bin;C:/Program Files/Java/jdk1.8.0_121/bin/../jre/lib/amd64;E:\Xsheel_6\Xsheel6\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\Java\jdk1.8.0_121\bin;C:\Program Files\Java\jdk1.8.0_121\jre\bin;E:\maven\onlyformigu\apache-maven-3.3.9\bin;E:\Apache\mysql-5.7.21-winx64\bin;E:\oracle\product\10.2.0\db_1\bin;C:\ProgramData\Oracle\Java\javapath;F:\TortoiseSVN\bin;E:\Git\cmd;E:\git_workspace\DOCS\tools;;C:\WINDOWS\System32\OpenSSH\;C:\Users\JoashYe\AppData\Local\Microsoft\WindowsApps;;C:\Users\JoashYe\AppData\Local\Programs\Fiddler;E:\Fiddler;%USERPROFILE%\AppData\Local\Microsoft\WindowsApps;E:\eclipse;;.] 
10:15:31.648 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext 
10:15:31.648 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 6475 ms 
10:15:31.913 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/] 
10:15:31.916 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet statViewServlet mapped to [/druid/*] 
10:15:31.920 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*] 
10:15:31.925 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*] 
10:15:31.934 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*] 
10:15:31.935 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*] 
10:15:31.936 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*] 
10:15:32.881 [restartedMain] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler] 
10:15:33.151 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@46fe139d: startup date [Tue Oct 15 10:15:25 CST 2019]; root of context hierarchy 
10:15:33.158 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Detected @ModelAttribute methods in globalController 
10:15:33.222 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
10:15:33.253 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/registration],methods=[POST]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.EntranceController.register(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest) 
10:15:33.256 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/token/logout],methods=[GET]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.EntranceController.logout2(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,java.lang.String) 
10:15:33.257 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/logout],methods=[GET]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.EntranceController.logout(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,java.lang.String) 
10:15:33.258 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/qq]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.EntranceController.qqLogin(javax.servlet.http.HttpServletRequest) 
10:15:33.259 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[GET]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.EntranceController.login(javax.servlet.http.HttpServletRequest,java.lang.String) 
10:15:33.261 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[POST]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.EntranceController.login(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,me.wuwenbin.noteblogv4.model.pojo.business.SimpleLoginData) 
10:15:33.263 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/registration],methods=[GET]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.EntranceController.registration() 
10:15:33.265 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/qqCallback]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.EntranceController.qqCallback(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String) 
10:15:33.269 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[application/json || application/x-www-form-urlencoded || multipart/form-data]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.ErrorController.error(javax.servlet.http.HttpServletRequest) 
10:15:33.272 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView me.wuwenbin.noteblogv4.web.ErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) 
10:15:33.280 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/file]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.frontend.CloudFileController.file(org.springframework.ui.Model,java.lang.Long) 
10:15:33.281 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/file/list]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.LayuiTable<me.wuwenbin.noteblogv4.model.entity.NBCloudFile> me.wuwenbin.noteblogv4.web.frontend.CloudFileController.cateList(me.wuwenbin.noteblogv4.model.pojo.framework.Pagination<me.wuwenbin.noteblogv4.model.entity.NBCloudFile>,java.lang.Long,java.lang.String) 
10:15:33.283 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/comments || /a/comments],methods=[POST]}" onto public org.springframework.data.domain.Page<me.wuwenbin.noteblogv4.model.entity.NBComment> me.wuwenbin.noteblogv4.web.frontend.content.ArticleController.comments(me.wuwenbin.noteblogv4.model.pojo.framework.Pagination<me.wuwenbin.noteblogv4.model.entity.NBComment>,me.wuwenbin.noteblogv4.model.pojo.bo.CommentQueryBO) 
10:15:33.284 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/{aId} || /a/{aId}]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.frontend.content.ArticleController.article(java.lang.Long,org.springframework.ui.Model,me.wuwenbin.noteblogv4.model.pojo.framework.Pagination<me.wuwenbin.noteblogv4.model.entity.NBComment>,me.wuwenbin.noteblogv4.model.pojo.bo.CommentQueryBO) 
10:15:33.285 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/approve || /a/approve],methods=[POST]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.frontend.content.ArticleController.approve(java.lang.Long) 
10:15:33.285 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/u/{urlSeq} || /a/u/{urlSeq}]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.frontend.content.ArticleController.articleByUrl(java.lang.String,org.springframework.ui.Model,me.wuwenbin.noteblogv4.model.pojo.framework.Pagination<me.wuwenbin.noteblogv4.model.entity.NBComment>,me.wuwenbin.noteblogv4.model.pojo.bo.CommentQueryBO) 
10:15:33.286 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/token/comment/sub],methods=[POST]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.frontend.content.CommentController.sub(me.wuwenbin.noteblogv4.model.entity.NBComment,org.springframework.validation.BindingResult,javax.servlet.http.HttpServletRequest) 
10:15:33.287 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/msg]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.frontend.content.MessageController.index(org.springframework.ui.Model,me.wuwenbin.noteblogv4.model.pojo.framework.Pagination<me.wuwenbin.noteblogv4.model.entity.NBMessage>,me.wuwenbin.noteblogv4.model.pojo.bo.MessageQueryBO) 
10:15:33.289 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/msg/lists],methods=[POST]}" onto public org.springframework.data.domain.Page<me.wuwenbin.noteblogv4.model.entity.NBMessage> me.wuwenbin.noteblogv4.web.frontend.content.MessageController.comments(me.wuwenbin.noteblogv4.model.pojo.framework.Pagination<me.wuwenbin.noteblogv4.model.entity.NBMessage>,me.wuwenbin.noteblogv4.model.pojo.bo.MessageQueryBO) 
10:15:33.290 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/token/msg/sub],methods=[POST]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.frontend.content.MessageController.sub(me.wuwenbin.noteblogv4.model.entity.NBMessage,org.springframework.validation.BindingResult,javax.servlet.http.HttpServletRequest) 
10:15:33.293 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/note],methods=[GET]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.frontend.content.NoteController.index(org.springframework.ui.Model) 
10:15:33.294 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/note/next],methods=[POST]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.frontend.content.NoteController.next(me.wuwenbin.noteblogv4.model.pojo.framework.Pagination<me.wuwenbin.noteblogv4.model.entity.NBNote>,java.lang.String,java.lang.String) 
10:15:33.296 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[ || /index]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.frontend.IndexController.index(org.springframework.ui.Model) 
10:15:33.298 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/next || /index/next]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.frontend.IndexController.nextPageArticle(me.wuwenbin.noteblogv4.model.pojo.framework.Pagination<me.wuwenbin.noteblogv4.model.entity.NBArticle>,me.wuwenbin.noteblogv4.model.pojo.bo.ArticleQueryBO) 
10:15:33.299 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/profile]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.frontend.ProfileController.profile(org.springframework.ui.Model) 
10:15:33.300 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/project/next],methods=[POST]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.frontend.ProjectController.next(me.wuwenbin.noteblogv4.model.pojo.framework.Pagination<me.wuwenbin.noteblogv4.model.entity.NBNote>,java.lang.Long) 
10:15:33.301 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/project]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.frontend.ProjectController.project(org.springframework.ui.Model,me.wuwenbin.noteblogv4.model.pojo.framework.Pagination<me.wuwenbin.noteblogv4.model.entity.NBProject>,java.lang.Long) 
10:15:33.301 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/tag/all],methods=[GET]}" onto public java.util.List<me.wuwenbin.noteblogv4.model.entity.NBTag> me.wuwenbin.noteblogv4.web.frontend.TagController.tagsList() 
10:15:33.303 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/init]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.InitController.init() 
10:15:33.304 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/font/list]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.InitController.b(javax.servlet.http.HttpServletRequest) 
10:15:33.305 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/init/submit]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.InitController.initSubmit(javax.servlet.http.HttpServletRequest,java.lang.String,java.lang.String,java.lang.String) 
10:15:33.306 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/image/code]}" onto public org.springframework.web.servlet.ModelAndView me.wuwenbin.noteblogv4.web.KaptchaController.kaptcha(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException 
10:15:33.307 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/index]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.management.AdminIndexController.index(org.springframework.ui.Model) 
